name,geometry_wkt
MDS_color_4312-333.laz,"POLYGON ((355374.41 7396953.13, 355915.86 7396953.13, 355915.86 7397539.08, 355374.41 7397539.08, 355374.41 7396953.13))"
MDS_color_4312-334.laz,"POLYGON ((355906.19 7396958.37, 356447.61 7396958.37, 356447.61 7397544.3, 355906.19 7397544.3, 355906.19 7396958.37))"
MDS_color_4312-341.laz,"POLYGON ((353253.07 7396355.25, 353794.58 7396355.25, 353794.58 7396941.28, 353253.07 7396941.28, 353253.07 7396355.25))"
MDS_color_4312-342.laz,"POLYGON ((353784.83 7396360.57, 354326.32 7396360.57, 354326.32 7396946.58, 353784.83 7396946.58, 353784.83 7396360.57))"
MDS_color_4312-343.laz,"POLYGON ((353258.85 7395778.52, 353800.34 7395778.52, 353800.34 7396364.56, 353258.85 7396364.56, 353258.85 7395778.52))"
MDS_color_4312-344.laz,"POLYGON ((353790.59 7395783.84, 354332.06 7395783.84, 354332.06 7396369.86, 353790.59 7396369.86, 353790.59 7395783.84))"
MDS_color_4312-351.laz,"POLYGON ((354316.59 7396365.87, 354858.06 7396365.87, 354858.06 7396951.86, 354316.59 7396951.86, 354316.59 7396365.87))"
MDS_color_4312-352.laz,"POLYGON ((354848.35 7396371.15, 355389.79 7396371.15, 355389.79 7396957.12, 354848.35 7396957.12, 354848.35 7396371.15))"
MDS_color_4312-353.laz,"POLYGON ((354322.33 7395789.14, 354863.77 7395789.14, 354863.77 7396375.14, 354322.33 7396375.14, 354322.33 7395789.14))"
MDS_color_4312-354.laz,"POLYGON ((354854.07 7395794.43, 355395.49 7395794.43, 355395.49 7396380.4, 354854.07 7396380.4, 354854.07 7395794.43))"
MDS_color_4312-361.laz,"POLYGON ((355380.11 7396376.41, 355921.53 7396376.41, 355921.53 7396962.36, 355380.11 7396962.36, 355380.11 7396376.41))"
MDS_color_4312-362.laz,"POLYGON ((355911.87 7396381.65, 356453.27 7396381.65, 356453.27 7396967.58, 355911.87 7396967.58, 355911.87 7396381.65))"
MDS_color_4312-363.laz,"POLYGON ((355385.8 7395799.69, 355927.21 7395799.69, 355927.21 7396385.64, 355385.8 7396385.64, 355385.8 7395799.69))"
MDS_color_4312-364.laz,"POLYGON ((355917.54 7395804.93, 356458.92 7395804.93, 356458.92 7396390.86, 355917.54 7396390.86, 355917.54 7395804.93))"
MDS_color_4312-411.laz,"POLYGON ((356432.32 7397540.31, 356973.74 7397540.31, 356973.74 7398126.22, 356432.32 7398126.22, 356432.32 7397540.31))"
MDS_color_4312-412.laz,"POLYGON ((356964.12 7397545.51, 357505.51 7397545.51, 357505.51 7398131.4, 356964.12 7398131.4, 356964.12 7397545.51))"
MDS_color_4312-413.laz,"POLYGON ((356437.97 7396963.59, 356979.37 7396963.59, 356979.37 7397549.5, 356437.97 7397549.5, 356437.97 7396963.59))"
MDS_color_4312-414.laz,"POLYGON ((356969.75 7396968.79, 357511.12 7396968.79, 357511.12 7397554.68, 356969.75 7397554.68, 356969.75 7396968.79))"
MDS_color_4312-421.laz,"POLYGON ((357495.91 7397550.69, 358037.29 7397550.69, 358037.29 7398136.56, 357495.91 7398136.56, 357495.91 7397550.69))"
MDS_color_4312-422.laz,"POLYGON ((358027.71 7397555.86, 358569.06 7397555.86, 358569.06 7398141.7, 358027.71 7398141.7, 358027.71 7397555.86))"
MDS_color_4312-423.laz,"POLYGON ((357501.52 7396973.98, 358042.88 7396973.98, 358042.88 7397559.85, 357501.52 7397559.85, 357501.52 7396973.98))"
MDS_color_4312-424.laz,"POLYGON ((358033.3 7396979.14, 358574.63 7396979.14, 358574.63 7397564.99, 358033.3 7397564.99, 358033.3 7396979.14))"
MDS_color_4312-431.laz,"POLYGON ((358559.5 7397561, 359016.19 7397561, 359016.19 7398146.83, 358559.5 7398146.83, 358559.5 7397561))"
MDS_color_4312-433.laz,"POLYGON ((358565.07 7397347.59, 358763 7397347.59, 358763 7397570.11, 358565.07 7397570.11, 358565.07 7397347.59))"
MDS_color_4312-441.laz,"POLYGON ((356443.62 7396386.87, 356985 7396386.87, 356985 7396972.79, 356443.62 7396972.79, 356443.62 7396386.87))"
MDS_color_4312-442.laz,"POLYGON ((356975.38 7396392.08, 357516.73 7396392.08, 357516.73 7396977.97, 356975.38 7396977.97, 356975.38 7396392.08))"
MDS_color_4312-443.laz,"POLYGON ((356449.28 7395810.15, 356990.63 7395810.15, 356990.63 7396396.07, 356449.28 7396396.07, 356449.28 7395810.15))"
MDS_color_4312-444.laz,"POLYGON ((356981.01 7395815.36, 357522.35 7395815.36, 357522.35 7396401.25, 356981.01 7396401.25, 356981.01 7395815.36))"
MDS_color_4312-451.laz,"POLYGON ((357507.13 7396397.26, 358048.47 7396397.26, 358048.47 7396983.13, 357507.13 7396983.13, 357507.13 7396397.26))"
MDS_color_4312-452.laz,"POLYGON ((358038.89 7396869.87, 358170.86 7396869.87, 358170.86 7396988.28, 358038.89 7396988.28, 358038.89 7396869.87))"
MDS_color_4312-453.laz,"POLYGON ((357512.74 7395820.54, 358054.06 7395820.54, 358054.06 7396406.41, 357512.74 7396406.41, 357512.74 7395820.54))"
MDS_color_4312-454.laz,"POLYGON ((358044.48 7395825.71, 358405.67 7395825.71, 358405.67 7396234.49, 358044.48 7396234.49, 358044.48 7395825.71))"
MDS_color_4313-111.laz,"POLYGON ((346883.94 7395136.44, 347425.67 7395136.44, 347425.67 7395722.72, 346883.94 7395722.72, 346883.94 7395136.44))"
MDS_color_4313-112.laz,"POLYGON ((347415.67 7395141.99, 347957.38 7395141.99, 347957.38 7395728.25, 347415.67 7395728.25, 347415.67 7395141.99))"
MDS_color_4313-113.laz,"POLYGON ((346889.97 7394559.71, 347431.68 7394559.71, 347431.68 7395145.99, 346889.97 7395145.99, 346889.97 7394559.71))"
MDS_color_4313-114.laz,"POLYGON ((347421.68 7394565.26, 347963.37 7394565.26, 347963.37 7395151.52, 347421.68 7395151.52, 347421.68 7394565.26))"
MDS_color_4313-121.laz,"POLYGON ((347947.39 7395147.53, 348489.08 7395147.53, 348489.08 7395733.77, 347947.39 7395733.77, 347947.39 7395147.53))"
MDS_color_4313-122.laz,"POLYGON ((348479.12 7395153.04, 349020.79 7395153.04, 349020.79 7395739.26, 348479.12 7395739.26, 348479.12 7395153.04))"
MDS_color_4313-123.laz,"POLYGON ((347953.39 7394570.79, 348495.05 7394570.79, 348495.05 7395157.03, 347953.39 7395157.03, 347953.39 7394570.79))"
MDS_color_4313-124.laz,"POLYGON ((348485.09 7394576.31, 349026.74 7394576.31, 349026.74 7395162.53, 348485.09 7395162.53, 348485.09 7394576.31))"
MDS_color_4313-131.laz,"POLYGON ((349010.85 7395158.54, 349552.49 7395158.54, 349552.49 7395744.73, 349010.85 7395744.73, 349010.85 7395158.54))"
MDS_color_4313-132.laz,"POLYGON ((349542.57 7395164.01, 350084.2 7395164.01, 350084.2 7395750.19, 349542.57 7395750.19, 349542.57 7395164.01))"
MDS_color_4313-133.laz,"POLYGON ((349016.8 7394581.8, 349558.42 7394581.8, 349558.42 7395168, 349016.8 7395168, 349016.8 7394581.8))"
MDS_color_4313-134.laz,"POLYGON ((349548.5 7394587.28, 350090.1 7394587.28, 350090.1 7395173.46, 349548.5 7395173.46, 349548.5 7394587.28))"
MDS_color_4313-141.laz,"POLYGON ((346896 7393982.97, 347437.7 7393982.97, 347437.7 7394569.25, 346896 7394569.25, 346896 7393982.97))"
MDS_color_4313-142.laz,"POLYGON ((347427.69 7393988.52, 347969.36 7393988.52, 347969.36 7394574.78, 347427.69 7394574.78, 347427.69 7393988.52))"
MDS_color_4313-143.laz,"POLYGON ((346902.04 7393406.23, 347443.71 7393406.23, 347443.71 7393992.51, 346902.04 7393992.51, 346902.04 7393406.23))"
MDS_color_4313-144.laz,"POLYGON ((347433.71 7393411.79, 347975.36 7393411.79, 347975.36 7393998.05, 347433.71 7393998.05, 347433.71 7393411.79))"
MDS_color_4313-151.laz,"POLYGON ((347959.38 7393994.06, 348501.03 7393994.06, 348501.03 7394580.3, 347959.38 7394580.3, 347959.38 7393994.06))"
MDS_color_4313-152.laz,"POLYGON ((348491.06 7393999.57, 349032.69 7393999.57, 349032.69 7394585.79, 348491.06 7394585.79, 348491.06 7393999.57))"
MDS_color_4313-153.laz,"POLYGON ((347965.37 7393417.32, 348507 7393417.32, 348507 7394003.56, 347965.37 7394003.56, 347965.37 7393417.32))"
MDS_color_4313-154.laz,"POLYGON ((348497.04 7393422.84, 349038.64 7393422.84, 349038.64 7394009.06, 348497.04 7394009.06, 348497.04 7393422.84))"
MDS_color_4313-161.laz,"POLYGON ((349022.75 7394005.07, 349564.35 7394005.07, 349564.35 7394591.27, 349022.75 7394591.27, 349022.75 7394005.07))"
MDS_color_4313-162.laz,"POLYGON ((349554.43 7394010.55, 350096.01 7394010.55, 350096.01 7394596.73, 349554.43 7394596.73, 349554.43 7394010.55))"
MDS_color_4313-163.laz,"POLYGON ((349028.7 7393428.34, 349570.28 7393428.34, 349570.28 7394014.54, 349028.7 7394014.54, 349028.7 7393428.34))"
MDS_color_4313-164.laz,"POLYGON ((349560.36 7393433.81, 350101.92 7393433.81, 350101.92 7394020, 349560.36 7394020, 349560.36 7393433.81))"
MDS_color_4313-211.laz,"POLYGON ((350074.3 7395169.47, 350615.9 7395169.47, 350615.9 7395755.63, 350074.3 7395755.63, 350074.3 7395169.47))"
MDS_color_4313-212.laz,"POLYGON ((350606.02 7395174.9, 351147.6 7395174.9, 351147.6 7395761.04, 350606.02 7395761.04, 350606.02 7395174.9))"
MDS_color_4313-213.laz,"POLYGON ((350080.21 7394592.74, 350621.79 7394592.74, 350621.79 7395178.9, 350080.21 7395178.9, 350080.21 7394592.74))"
MDS_color_4313-214.laz,"POLYGON ((350611.91 7394598.17, 351153.47 7394598.17, 351153.47 7395184.31, 350611.91 7395184.31, 350611.91 7394598.17))"
MDS_color_4313-221.laz,"POLYGON ((351137.75 7395180.32, 351679.3 7395180.32, 351679.3 7395766.44, 351137.75 7395766.44, 351137.75 7395180.32))"
MDS_color_4313-222.laz,"POLYGON ((351669.47 7395185.72, 352211 7395185.72, 352211 7395771.82, 351669.47 7395771.82, 351669.47 7395185.72))"
MDS_color_4313-223.laz,"POLYGON ((351143.61 7394603.59, 351685.15 7394603.59, 351685.15 7395189.71, 351143.61 7395189.71, 351143.61 7394603.59))"
MDS_color_4313-224.laz,"POLYGON ((351675.31 7394608.99, 352216.83 7394608.99, 352216.83 7395195.09, 351675.31 7395195.09, 351675.31 7394608.99))"
MDS_color_4313-231.laz,"POLYGON ((352201.19 7395191.1, 352742.7 7395191.1, 352742.7 7395777.18, 352201.19 7395777.18, 352201.19 7395191.1))"
MDS_color_4313-232.laz,"POLYGON ((352732.91 7395196.46, 353274.4 7395196.46, 353274.4 7395782.51, 352732.91 7395782.51, 352732.91 7395196.46))"
MDS_color_4313-233.laz,"POLYGON ((352207.01 7394614.37, 352748.51 7394614.37, 352748.51 7395200.45, 352207.01 7395200.45, 352207.01 7394614.37))"
MDS_color_4313-234.laz,"POLYGON ((352738.71 7394619.73, 353280.18 7394619.73, 353280.18 7395205.79, 352738.71 7395205.79, 352738.71 7394619.73))"
MDS_color_4313-241.laz,"POLYGON ((350086.11 7394016.01, 350627.68 7394016.01, 350627.68 7394602.17, 350086.11 7394602.17, 350086.11 7394016.01))"
MDS_color_4313-242.laz,"POLYGON ((350617.8 7394021.44, 351159.34 7394021.44, 351159.34 7394607.58, 350617.8 7394607.58, 350617.8 7394021.44))"
MDS_color_4313-243.laz,"POLYGON ((350092.02 7393439.27, 350633.56 7393439.27, 350633.56 7394025.43, 350092.02 7394025.43, 350092.02 7393439.27))"
MDS_color_4313-244.laz,"POLYGON ((350623.68 7393444.71, 351165.2 7393444.71, 351165.2 7394030.85, 350623.68 7394030.85, 350623.68 7393444.71))"
MDS_color_4313-251.laz,"POLYGON ((351149.48 7394026.86, 351690.99 7394026.86, 351690.99 7394612.98, 351149.48 7394612.98, 351149.48 7394026.86))"
MDS_color_4313-252.laz,"POLYGON ((351681.16 7394032.26, 352222.65 7394032.26, 352222.65 7394618.36, 351681.16 7394618.36, 351681.16 7394032.26))"
MDS_color_4313-253.laz,"POLYGON ((351155.34 7393450.13, 351696.84 7393450.13, 351696.84 7394036.25, 351155.34 7394036.25, 351155.34 7393450.13))"
MDS_color_4313-254.laz,"POLYGON ((351687 7393455.53, 352228.48 7393455.53, 352228.48 7394041.63, 351687 7394041.63, 351687 7393455.53))"
MDS_color_4313-261.laz,"POLYGON ((352212.84 7394037.64, 352754.31 7394037.64, 352754.31 7394623.72, 352212.84 7394623.72, 352212.84 7394037.64))"
MDS_color_4313-262.laz,"POLYGON ((352744.51 7394043, 353285.97 7394043, 353285.97 7394629.06, 352744.51 7394629.06, 352744.51 7394043))"
MDS_color_4313-263.laz,"POLYGON ((352218.66 7393460.92, 352760.12 7393460.92, 352760.12 7394047, 352218.66 7394047, 352218.66 7393460.92))"
MDS_color_4313-264.laz,"POLYGON ((352750.32 7393466.28, 353291.75 7393466.28, 353291.75 7394052.34, 352750.32 7394052.34, 352750.32 7393466.28))"
MDS_color_4313-311.laz,"POLYGON ((346908.08 7392829.49, 347449.73 7392829.49, 347449.73 7393415.78, 346908.08 7393415.78, 346908.08 7392829.49))"
MDS_color_4313-312.laz,"POLYGON ((347439.72 7392835.05, 347981.35 7392835.05, 347981.35 7393421.31, 347439.72 7393421.31, 347439.72 7392835.05))"
MDS_color_4313-313.laz,"POLYGON ((346914.11 7392252.75, 347455.75 7392252.75, 347455.75 7392839.04, 346914.11 7392839.04, 346914.11 7392252.75))"
MDS_color_4313-314.laz,"POLYGON ((347445.74 7392258.31, 347987.35 7392258.31, 347987.35 7392844.58, 347445.74 7392844.58, 347445.74 7392258.31))"
MDS_color_4313-321.laz,"POLYGON ((347971.37 7392840.59, 348512.97 7392840.59, 348512.97 7393426.83, 347971.37 7393426.83, 347971.37 7392840.59))"
MDS_color_4313-322.laz,"POLYGON ((348503.01 7392846.1, 349044.6 7392846.1, 349044.6 7393432.33, 348503.01 7393432.33, 348503.01 7392846.1))"
MDS_color_4313-323.laz,"POLYGON ((347977.36 7392263.85, 348518.95 7392263.85, 348518.95 7392850.09, 347977.36 7392850.09, 347977.36 7392263.85))"
MDS_color_4313-324.laz,"POLYGON ((348508.98 7392269.37, 349050.55 7392269.37, 349050.55 7392855.59, 348508.98 7392855.59, 348508.98 7392269.37))"
MDS_color_4313-331.laz,"POLYGON ((349034.65 7392851.6, 349576.22 7392851.6, 349576.22 7393437.8, 349034.65 7393437.8, 349034.65 7392851.6))"
MDS_color_4313-332.laz,"POLYGON ((349566.29 7392857.08, 350107.84 7392857.08, 350107.84 7393443.26, 349566.29 7393443.26, 349566.29 7392857.08))"
MDS_color_4313-333.laz,"POLYGON ((349040.61 7392274.87, 349582.15 7392274.87, 349582.15 7392861.07, 349040.61 7392861.07, 349040.61 7392274.87))"
MDS_color_4313-334.laz,"POLYGON ((349572.23 7392280.35, 350113.75 7392280.35, 350113.75 7392866.53, 349572.23 7392866.53, 349572.23 7392280.35))"
MDS_color_4313-341.laz,"POLYGON ((346920.15 7391676.02, 347461.77 7391676.02, 347461.77 7392262.3, 346920.15 7392262.3, 346920.15 7391676.02))"
MDS_color_4313-342.laz,"POLYGON ((347451.76 7391681.57, 347993.35 7391681.57, 347993.35 7392267.84, 347451.76 7392267.84, 347451.76 7391681.57))"
MDS_color_4313-343.laz,"POLYGON ((346926.19 7391099.28, 347467.79 7391099.28, 347467.79 7391685.57, 346926.19 7391685.57, 346926.19 7391099.28))"
MDS_color_4313-344.laz,"POLYGON ((347457.78 7391104.84, 347999.35 7391104.84, 347999.35 7391691.1, 347457.78 7391691.1, 347457.78 7391104.84))"
MDS_color_4313-351.laz,"POLYGON ((347983.36 7391687.11, 348524.93 7391687.11, 348524.93 7392273.36, 347983.36 7392273.36, 347983.36 7391687.11))"
MDS_color_4313-352.laz,"POLYGON ((348514.96 7391692.63, 349056.51 7391692.63, 349056.51 7392278.86, 348514.96 7392278.86, 348514.96 7391692.63))"
MDS_color_4313-353.laz,"POLYGON ((347989.36 7391110.38, 348530.91 7391110.38, 348530.91 7391696.62, 347989.36 7391696.62, 347989.36 7391110.38))"
MDS_color_4313-354.laz,"POLYGON ((348520.94 7391115.9, 349062.46 7391115.9, 349062.46 7391702.12, 348520.94 7391702.12, 348520.94 7391115.9))"
MDS_color_4313-361.laz,"POLYGON ((349046.56 7391698.13, 349588.09 7391698.13, 349588.09 7392284.34, 349046.56 7392284.34, 349046.56 7391698.13))"
MDS_color_4313-362.laz,"POLYGON ((349578.16 7391703.61, 350119.66 7391703.61, 350119.66 7392289.8, 349578.16 7392289.8, 349578.16 7391703.61))"
MDS_color_4313-363.laz,"POLYGON ((349052.52 7391121.4, 349594.02 7391121.4, 349594.02 7391707.6, 349052.52 7391707.6, 349052.52 7391121.4))"
MDS_color_4313-364.laz,"POLYGON ((349584.1 7391126.88, 350125.58 7391126.88, 350125.58 7391713.07, 349584.1 7391713.07, 349584.1 7391126.88))"
MDS_color_4313-411.laz,"POLYGON ((350097.93 7392862.54, 350639.46 7392862.54, 350639.46 7393448.7, 350097.93 7393448.7, 350097.93 7392862.54))"
MDS_color_4313-412.laz,"POLYGON ((350629.57 7392867.98, 351171.07 7392867.98, 351171.07 7393454.12, 350629.57 7393454.12, 350629.57 7392867.98))"
MDS_color_4313-413.laz,"POLYGON ((350103.85 7392285.81, 350645.35 7392285.81, 350645.35 7392871.97, 350103.85 7392871.97, 350103.85 7392285.81))"
MDS_color_4313-414.laz,"POLYGON ((350635.46 7392291.25, 351176.94 7392291.25, 351176.94 7392877.39, 350635.46 7392877.39, 350635.46 7392291.25))"
MDS_color_4313-421.laz,"POLYGON ((351161.21 7392873.4, 351702.69 7392873.4, 351702.69 7393459.52, 351161.21 7393459.52, 351161.21 7392873.4))"
MDS_color_4313-422.laz,"POLYGON ((351692.85 7392878.8, 352234.31 7392878.8, 352234.31 7393464.91, 351692.85 7393464.91, 351692.85 7392878.8))"
MDS_color_4313-423.laz,"POLYGON ((351167.08 7392296.67, 351708.54 7392296.67, 351708.54 7392882.8, 351167.08 7392882.8, 351167.08 7392296.67))"
MDS_color_4313-424.laz,"POLYGON ((351698.7 7392302.07, 352240.14 7392302.07, 352240.14 7392888.18, 351698.7 7392888.18, 351698.7 7392302.07))"
MDS_color_4313-431.laz,"POLYGON ((352224.49 7392884.19, 352765.92 7392884.19, 352765.92 7393470.27, 352224.49 7393470.27, 352224.49 7392884.19))"
MDS_color_4313-432.laz,"POLYGON ((352756.12 7392889.55, 353297.54 7392889.55, 353297.54 7393475.61, 352756.12 7393475.61, 352756.12 7392889.55))"
MDS_color_4313-433.laz,"POLYGON ((352230.32 7392307.46, 352771.73 7392307.46, 352771.73 7392893.54, 352230.32 7392893.54, 352230.32 7392307.46))"
MDS_color_4313-434.laz,"POLYGON ((352761.93 7392312.82, 353303.32 7392312.82, 353303.32 7392898.88, 352761.93 7392898.88, 352761.93 7392312.82))"
MDS_color_4313-441.laz,"POLYGON ((350109.76 7391709.08, 350651.24 7391709.08, 350651.24 7392295.24, 350109.76 7392295.24, 350109.76 7391709.08))"
MDS_color_4313-442.laz,"POLYGON ((350641.36 7391714.52, 351182.82 7391714.52, 351182.82 7392300.66, 350641.36 7392300.66, 350641.36 7391714.52))"
MDS_color_4313-443.laz,"POLYGON ((350115.67 7391132.34, 350657.14 7391132.34, 350657.14 7391718.51, 350115.67 7391718.51, 350115.67 7391132.34))"
MDS_color_4313-444.laz,"POLYGON ((350647.25 7391137.79, 351188.69 7391137.79, 351188.69 7391723.93, 350647.25 7391723.93, 350647.25 7391137.79))"
MDS_color_4313-451.laz,"POLYGON ((351172.95 7391719.94, 351714.39 7391719.94, 351714.39 7392306.07, 351172.95 7392306.07, 351172.95 7391719.94))"
MDS_color_4313-452.laz,"POLYGON ((351704.55 7391725.34, 352245.97 7391725.34, 352245.97 7392311.45, 351704.55 7392311.45, 351704.55 7391725.34))"
MDS_color_4313-453.laz,"POLYGON ((351178.83 7391143.21, 351720.25 7391143.21, 351720.25 7391729.34, 351178.83 7391729.34, 351178.83 7391143.21))"
MDS_color_4313-454.laz,"POLYGON ((351710.4 7391148.61, 352251.8 7391148.61, 352251.8 7391734.72, 351710.4 7391734.72, 351710.4 7391148.61))"
MDS_color_4313-461.laz,"POLYGON ((352236.15 7391730.73, 352777.54 7391730.73, 352777.54 7392316.81, 352236.15 7392316.81, 352236.15 7391730.73))"
MDS_color_4313-462.laz,"POLYGON ((352767.74 7391736.09, 353309.11 7391736.09, 353309.11 7392322.16, 352767.74 7392322.16, 352767.74 7391736.09))"
MDS_color_4313-463.laz,"POLYGON ((352241.98 7391154, 352783.35 7391154, 352783.35 7391740.08, 352241.98 7391740.08, 352241.98 7391154))"
MDS_color_4313-464.laz,"POLYGON ((352773.55 7391159.37, 353314.9 7391159.37, 353314.9 7391745.43, 352773.55 7391745.43, 352773.55 7391159.37))"
MDS_color_4314-111.laz,"POLYGON ((353264.63 7395201.8, 353806.1 7395201.8, 353806.1 7395787.83, 353264.63 7395787.83, 353264.63 7395201.8))"
MDS_color_4314-112.laz,"POLYGON ((353796.35 7395207.12, 354337.8 7395207.12, 354337.8 7395793.13, 353796.35 7395793.13, 353796.35 7395207.12))"
MDS_color_4314-113.laz,"POLYGON ((353270.41 7394625.07, 353811.86 7394625.07, 353811.86 7395211.11, 353270.41 7395211.11, 353270.41 7394625.07))"
MDS_color_4314-114.laz,"POLYGON ((353802.11 7394630.39, 354343.54 7394630.39, 354343.54 7395216.41, 353802.11 7395216.41, 353802.11 7394630.39))"
MDS_color_4314-121.laz,"POLYGON ((354328.07 7395212.42, 354869.49 7395212.42, 354869.49 7395798.42, 354328.07 7395798.42, 354328.07 7395212.42))"
MDS_color_4314-122.laz,"POLYGON ((354859.78 7395217.7, 355401.19 7395217.7, 355401.19 7395803.68, 354859.78 7395803.68, 354859.78 7395217.7))"
MDS_color_4314-123.laz,"POLYGON ((354333.8 7394635.7, 354875.21 7394635.7, 354875.21 7395221.69, 354333.8 7395221.69, 354333.8 7394635.7))"
MDS_color_4314-124.laz,"POLYGON ((354865.5 7394640.98, 355406.89 7394640.98, 355406.89 7395226.96, 354865.5 7395226.96, 354865.5 7394640.98))"
MDS_color_4314-131.laz,"POLYGON ((355391.5 7395222.97, 355932.88 7395222.97, 355932.88 7395808.92, 355391.5 7395808.92, 355391.5 7395222.97))"
MDS_color_4314-132.laz,"POLYGON ((355923.22 7395228.21, 356464.58 7395228.21, 356464.58 7395814.14, 355923.22 7395814.14, 355923.22 7395228.21))"
MDS_color_4314-133.laz,"POLYGON ((355397.2 7394646.24, 355938.56 7394646.24, 355938.56 7395232.2, 355397.2 7395232.2, 355397.2 7394646.24))"
MDS_color_4314-134.laz,"POLYGON ((355928.89 7394651.49, 356470.23 7394651.49, 356470.23 7395237.42, 355928.89 7395237.42, 355928.89 7394651.49))"
MDS_color_4314-141.laz,"POLYGON ((353276.19 7394048.35, 353817.62 7394048.35, 353817.62 7394634.38, 353276.19 7394634.38, 353276.19 7394048.35))"
MDS_color_4314-142.laz,"POLYGON ((353807.87 7394053.67, 354349.28 7394053.67, 354349.28 7394639.69, 353807.87 7394639.69, 353807.87 7394053.67))"
MDS_color_4314-143.laz,"POLYGON ((353281.98 7393471.62, 353823.39 7393471.62, 353823.39 7394057.66, 353281.98 7394057.66, 353281.98 7393471.62))"
MDS_color_4314-144.laz,"POLYGON ((353813.63 7393476.94, 354355.02 7393476.94, 354355.02 7394062.96, 353813.63 7394062.96, 353813.63 7393476.94))"
MDS_color_4314-151.laz,"POLYGON ((354339.54 7394058.97, 354880.93 7394058.97, 354880.93 7394644.97, 354339.54 7394644.97, 354339.54 7394058.97))"
MDS_color_4314-152.laz,"POLYGON ((354871.22 7394064.26, 355412.59 7394064.26, 355412.59 7394650.23, 354871.22 7394650.23, 354871.22 7394064.26))"
MDS_color_4314-153.laz,"POLYGON ((354345.29 7393482.25, 354886.65 7393482.25, 354886.65 7394068.25, 354345.29 7394068.25, 354345.29 7393482.25))"
MDS_color_4314-154.laz,"POLYGON ((354876.94 7393487.53, 355418.29 7393487.53, 355418.29 7394073.51, 354876.94 7394073.51, 354876.94 7393487.53))"
MDS_color_4314-161.laz,"POLYGON ((355402.89 7394069.52, 355944.24 7394069.52, 355944.24 7394655.48, 355402.89 7394655.48, 355402.89 7394069.52))"
MDS_color_4314-162.laz,"POLYGON ((355934.57 7394074.77, 356475.89 7394074.77, 356475.89 7394660.7, 355934.57 7394660.7, 355934.57 7394074.77))"
MDS_color_4314-163.laz,"POLYGON ((355408.59 7393492.8, 355949.92 7393492.8, 355949.92 7394078.76, 355408.59 7394078.76, 355408.59 7393492.8))"
MDS_color_4314-164.laz,"POLYGON ((355940.25 7393498.04, 356481.55 7393498.04, 356481.55 7394083.98, 355940.25 7394083.98, 355940.25 7393498.04))"
MDS_color_4314-211.laz,"POLYGON ((356454.93 7395233.43, 356996.27 7395233.43, 356996.27 7395819.35, 356454.93 7395819.35, 356454.93 7395233.43))"
MDS_color_4314-212.laz,"POLYGON ((356986.64 7395238.64, 357527.96 7395238.64, 357527.96 7395824.53, 356986.64 7395824.53, 356986.64 7395238.64))"
MDS_color_4314-213.laz,"POLYGON ((356460.58 7394656.71, 357001.9 7394656.71, 357001.9 7395242.63, 356460.58 7395242.63, 356460.58 7394656.71))"
MDS_color_4314-214.laz,"POLYGON ((356992.28 7394661.92, 357533.57 7394661.92, 357533.57 7395247.81, 356992.28 7395247.81, 356992.28 7394661.92))"
MDS_color_4314-221.laz,"POLYGON ((357518.36 7395243.82, 358059.65 7395243.82, 358059.65 7395829.7, 357518.36 7395829.7, 357518.36 7395243.82))"
MDS_color_4314-222.laz,"POLYGON ((358050.07 7395248.99, 358591.34 7395248.99, 358591.34 7395834.84, 358050.07 7395834.84, 358050.07 7395248.99))"
MDS_color_4314-223.laz,"POLYGON ((357523.97 7394667.1, 358065.24 7394667.1, 358065.24 7395252.98, 357523.97 7395252.98, 357523.97 7394667.1))"
MDS_color_4314-224.laz,"POLYGON ((358055.66 7394672.27, 358589.56 7394672.27, 358589.56 7395258.13, 358055.66 7395258.13, 358055.66 7394672.27))"
MDS_color_4314-241.laz,"POLYGON ((356466.24 7394079.99, 357007.54 7394079.99, 357007.54 7394665.91, 356466.24 7394665.91, 356466.24 7394079.99))"
MDS_color_4314-242.laz,"POLYGON ((356997.91 7394085.2, 357539.19 7394085.2, 357539.19 7394671.09, 356997.91 7394671.09, 356997.91 7394085.2))"
MDS_color_4314-243.laz,"POLYGON ((356471.9 7393503.27, 357013.18 7393503.27, 357013.18 7394089.19, 356471.9 7394089.19, 356471.9 7393503.27))"
MDS_color_4314-244.laz,"POLYGON ((357003.55 7393508.48, 357544.81 7393508.48, 357544.81 7394094.38, 357003.55 7394094.38, 357003.55 7393508.48))"
MDS_color_4314-251.laz,"POLYGON ((357529.58 7394090.39, 358070.84 7394090.39, 358070.84 7394676.26, 357529.58 7394676.26, 357529.58 7394090.39))"
MDS_color_4314-252.laz,"POLYGON ((358061.25 7394095.55, 358200.51 7394095.55, 358200.51 7394658.91, 358061.25 7394658.91, 358061.25 7394095.55))"
MDS_color_4314-253.laz,"POLYGON ((357535.2 7393513.67, 358076.44 7393513.67, 358076.44 7394099.54, 357535.2 7394099.54, 357535.2 7393513.67))"
MDS_color_4314-254.laz,"POLYGON ((358066.85 7393518.83, 358608.06 7393518.83, 358608.06 7394104.69, 358066.85 7394104.69, 358066.85 7393518.83))"
MDS_color_4314-263.laz,"POLYGON ((358598.5 7393523.98, 359139.69 7393523.98, 359139.69 7393830.56, 358598.5 7393830.56, 358598.5 7393523.98))"
